Fold,Train_Accuracy,Train_Precision,Train_Recall,Train_F1,Train_MCC,Val_Accuracy,Val_Precision,Val_Recall,Val_F1,Val_MCC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_MCC,Training_Time,Val_Accuracy_Epoch,Learning_Rate,batch_size,adaptive_method
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,378.1340001,1,0.0001,32,Novel
4,0.999995122,0.999997654,0.999990356,0.999994005,0.999992492,1,1,1,1,1,0.999960487,0.999981013,0.999921802,0.999951401,0.999939165,341.3760431,1,0.0001,32,Novel
5,0.999995122,0.999997658,0.999990353,0.999994005,0.999992485,1,1,1,1,1,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,325.9810915,1,0.0001,32,Novel
6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,358.2290235,1,0.0001,32,Novel
7,0.999975609,0.999967877,0.999957776,0.999962825,0.999962438,1,1,1,1,1,0.999960487,0.999934106,0.999921802,0.999927944,0.999939166,410.188591,1,0.0001,32,Novel
8,0.999897556,0.999829462,0.999874588,0.99985198,0.999842388,0.999912192,0.99985194,0.999888988,0.999870429,0.999864056,0.999960487,0.999981013,0.999921802,0.999951401,0.999939165,423.6921413,1,0.0001,32,Novel
9,0.999980487,0.999990622,0.99996149,0.999976054,0.999969961,1,1,1,1,1,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,392.2034667,1,0.0001,32,Novel
10,0.999995122,0.999997656,0.999990333,0.999993994,0.999992489,1,1,1,1,1,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,413.11146,1,0.0001,32,Novel
1,0.999834139,0.99978468,0.999717737,0.999751129,0.999744668,0.999912192,0.999925229,0.999839676,0.999882436,0.999864773,0.999802434,0.999757301,0.999645871,0.999701519,0.999695832,131.6722419,1,0.0001,64,Adaptive
2,0.999756087,0.999723304,0.999572183,0.999647598,0.999624618,0.999648768,0.999668284,0.999367763,0.999517743,0.999457751,0.999723408,0.999672678,0.999489474,0.999580902,0.999574182,124.0496809,1,0.0001,64,Adaptive
3,0.999878043,0.999851453,0.999792044,0.999821699,0.999812128,0.999868288,0.999841939,0.9997798,0.999810796,0.999798368,0.999723408,0.999672661,0.999501762,0.999587058,0.99957418,134.060755,1,0.0001,64,Adaptive
4,0.999897556,0.999862663,0.999828392,0.999845504,0.999842345,0.999912192,0.999891751,0.999852377,0.999872031,0.999864322,0.999762921,0.99976808,0.99957996,0.999673887,0.999635009,115.8302586,1,0.0001,64,Adaptive
5,0.999829261,0.999794159,0.999696156,0.999745104,0.999736991,1,1,1,1,1,0.999723408,0.999702117,0.999501762,0.999601806,0.999574166,138.2890062,1,0.0001,64,Adaptive
6,0.999921948,0.999886488,0.999851418,0.999868936,0.999879832,0.999868288,0.99981769,0.999819315,0.999818483,0.999797211,0.999841947,0.999771201,0.999699494,0.999735279,0.999756668,134.27949,1,0.0001,64,Adaptive
7,0.999951217,0.999957665,0.999906503,0.999932078,0.999924876,0.999868288,0.999936468,0.999738676,0.999837499,0.999797652,0.99988146,0.999883806,0.999777692,0.999830738,0.99981749,121.5508122,1,0.0001,64,Adaptive
8,0.999956096,0.999935096,0.99992532,0.999930202,0.999932446,0.999912192,0.999889037,0.999851852,0.99987041,0.999864054,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,133.7023842,1,0.0001,64,Adaptive
9,0.999892679,0.999872004,0.99980587,0.999838922,0.999834786,1,1,1,1,1,0.99988146,0.999913514,0.999777692,0.999845571,0.999817495,128.3140557,1,0.0001,64,Adaptive
10,0.999736575,0.999680108,0.999555422,0.999617506,0.999594482,0.999780471,0.9997657,0.999615105,0.99969026,0.999662211,0.999802434,0.999757611,0.999645871,0.999701619,0.999695858,122.1699138,1,0.0001,64,Adaptive
1,0.999892678,0.999864451,0.999834046,0.999849221,0.999834778,0.999912192,0.999892658,0.999839676,0.999866142,0.999864779,0.99988146,0.999837077,0.999777692,0.999807351,0.999817499,143.222424,1,0.0001,64,ElasticNet
2,0.999843896,0.99982806,0.999729112,0.999778521,0.999759749,0.99978048,0.999763984,0.999618988,0.999691346,0.999661099,0.999762921,0.999738624,0.99957996,0.999659139,0.999635022,148.6408787,1,0.0001,64,ElasticNet
3,0.999804869,0.999706006,0.99966249,0.999684108,0.999699412,0.999912192,0.999853286,0.999894559,0.99987389,0.999865575,0.999762921,0.999686335,0.999602444,0.999644317,0.999634989,133.9455333,1,0.0001,64,ElasticNet
4,0.999878043,0.999775172,0.999845785,0.99981043,0.999812324,0.99978048,0.999562172,0.999789473,0.999675605,0.999660865,0.999920974,0.999932498,0.999855891,0.999894181,0.999878329,162.0736082,1,0.0001,64,ElasticNet
5,0.999912191,0.999882702,0.999846928,0.999864801,0.999864735,0.999956096,0.99994564,0.999929913,0.999937769,0.999932735,0.999841947,0.999835523,0.999711782,0.999773589,0.999756668,141.4050412,1,0.0001,64,ElasticNet
6,0.999648765,0.999539209,0.999394505,0.999466604,0.999459314,0.999385345,0.999224925,0.998927034,0.99907487,0.999053959,0.999762921,0.99970919,0.99957996,0.999644396,0.999635041,165.6378365,1,0.0001,64,ElasticNet
7,0.999960974,0.999951396,0.999930331,0.999940861,0.999939901,1,1,1,1,1,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,140.1316571,1,0.0001,64,ElasticNet
8,0.999873165,0.999797444,0.999753235,0.999775266,0.999804856,0.999868288,0.999796402,0.999754517,0.999775421,0.999796072,0.999762921,0.999639553,0.999543098,0.999591124,0.999635022,142.2155056,1,0.0001,64,ElasticNet
9,0.999780479,0.999755483,0.999634273,0.999694767,0.999662089,0.999780471,0.99971195,0.999623631,0.99966769,0.999661675,0.999802434,0.999769578,0.999645871,0.999707661,0.999695829,152.6425176,1,0.0001,64,ElasticNet
10,0.999590228,0.999550308,0.999282447,0.99941597,0.999369166,0.999560941,0.99941342,0.999185847,0.999299297,0.999324405,0.999723408,0.999702117,0.999501762,0.999601806,0.999574166,131.0765693,1,0.0001,64,ElasticNet
1,0.999839017,0.999868188,0.999693311,0.999780692,0.999752158,0.999824384,0.999883064,0.999668325,0.999775616,0.999729553,0.999723408,0.999748786,0.999489474,0.999619021,0.999574153,145.6000578,1,0.0001,64,FixedL1
2,0.999873165,0.999837816,0.999779439,0.999808586,0.999804795,0.999824384,0.999765717,0.999675804,0.999720697,0.999728867,0.999762921,0.999721119,0.999567672,0.999644285,0.999635004,141.4089158,1,0.0001,64,FixedL1
3,0.9997756,0.999623939,0.999636737,0.999630236,0.999654314,0.999868288,0.999742268,0.9997798,0.999760919,0.999798371,0.999802434,0.999757301,0.999645871,0.999701519,0.999695832,136.0010622,1,0.0001,64,FixedL1
4,0.999707304,0.999678168,0.999484968,0.999581382,0.999549581,0.999604865,0.999539871,0.999280065,0.999409721,0.999389435,0.999644381,0.999622387,0.999357652,0.999489794,0.999452509,156.5309947,1,0.0001,64,FixedL1
5,0.999907313,0.999876784,0.999837239,0.999856998,0.99985722,0.999956096,0.999929933,0.999912526,0.999921217,0.999932735,0.999802434,0.999769595,0.999633583,0.999701508,0.999695831,135.1681087,1,0.0001,64,FixedL1
6,0.9995512,0.999486295,0.999227375,0.999356327,0.999309156,0.999385345,0.999311,0.998938086,0.999123297,0.999053946,0.999407302,0.999314999,0.998962187,0.999137721,0.999087692,126.8600442,1,0.0001,64,FixedL1
7,0.999834139,0.999831429,0.999695986,0.999763655,0.999744582,0.99978048,0.99970724,0.999578851,0.999642899,0.999662751,0.999723408,0.99971964,0.999489474,0.99960436,0.999574183,142.2662838,1,0.0001,64,FixedL1
8,0.999819504,0.999741937,0.999656132,0.999698943,0.999722288,0.999736576,0.999609313,0.999485773,0.999547141,0.999592208,0.999841947,0.999830277,0.999687207,0.999758625,0.999756672,143.2837999,1,0.0001,64,FixedL1
9,0.999809749,0.999755074,0.999653986,0.999704473,0.999707128,0.999912188,0.999907137,0.99982181,0.999864436,0.999864662,0.999723408,0.999701819,0.999489474,0.999595561,0.999574146,129.5835047,1,0.0001,64,FixedL1
10,0.999931705,0.999933128,0.999869308,0.999901206,0.999894845,0.999868282,0.999850808,0.999742445,0.999796551,0.999797316,0.999802434,0.999799089,0.999633583,0.999716266,0.999695824,141.449928,1,0.0001,64,FixedL1
1,0.999848774,0.999842796,0.999752798,0.999797763,0.99976718,0.999912192,0.999871691,0.99982865,0.999850132,0.999864779,0.999723408,0.999714214,0.999477187,0.999595535,0.999574159,148.2307446,0.999956071,0.0001,64,FixedL2
2,0.999443878,0.999532392,0.99896199,0.999246611,0.999144096,0.999429249,0.999511278,0.998905975,0.999207841,0.999118841,0.999525842,0.999654237,0.99911077,0.999381981,0.999270026,129.8100493,0.999780476,0.0001,64,FixedL2
3,0.999687791,0.999689108,0.999470087,0.999579422,0.99951904,0.999736576,0.99971535,0.999547001,0.999630964,0.999596746,0.999683894,0.999700659,0.999411276,0.999555713,0.99951335,139.8367538,1,0.0001,64,FixedL2
4,0.999824383,0.999795475,0.999715601,0.999755453,0.99972975,0.999604865,0.999579608,0.999360724,0.999469795,0.9993895,0.999723408,0.99971964,0.999501762,0.999610516,0.999574184,155.8650239,0.999956071,0.0001,64,FixedL2
5,0.999736574,0.999753299,0.999512865,0.999632954,0.999594208,0.999824384,0.999815724,0.999702266,0.999758916,0.99973095,0.999762921,0.999827058,0.999555385,0.999691091,0.999634997,138.6640017,0.999956071,0.0001,64,FixedL2
6,0.999702426,0.999709203,0.999464141,0.999586485,0.999541881,0.999429249,0.999397494,0.999001306,0.999198487,0.999121422,0.999525842,0.999595312,0.999135345,0.999364854,0.99927003,148.5383201,0.999824405,0.0001,64,FixedL2
7,0.999780478,0.999713322,0.999604904,0.999659038,0.999661955,0.999736576,0.999640395,0.999534917,0.999587559,0.999595304,0.999683894,0.999542477,0.999411276,0.999476681,0.999513349,137.6288893,1,0.0001,64,FixedL2
8,0.999497539,0.999425159,0.999154097,0.999288885,0.999227091,0.999385345,0.99925963,0.99900454,0.999130768,0.999048727,0.999446815,0.999410412,0.999028098,0.999218435,0.999148498,141.6384001,0.999956071,0.0001,64,FixedL2
9,0.999839018,0.99986582,0.999704303,0.999785008,0.999752181,0.999868282,0.999837838,0.999784545,0.999811119,0.99979701,0.999604868,0.999603835,0.999279454,0.999441264,0.999391711,157.7887301,0.999956071,0.0001,64,FixedL2
10,0.999829262,0.999789895,0.999695728,0.99974276,0.999737122,0.999736565,0.999690895,0.999518163,0.999604394,0.999594636,0.999762921,0.999738624,0.99957996,0.999659139,0.999635022,133.8488538,0.999912202,0.0001,64,FixedL2
1,0.999819504,0.999740539,0.999726239,0.999733386,0.999722111,0.999692672,0.999540375,0.999561276,0.999550817,0.999526703,0.999841947,0.999753828,0.999788515,0.999771144,0.999756665,194.7951438,1,0.0001,64,MLP
2,0.999814626,0.999713692,0.999762271,0.999737931,0.999714702,0.999824384,0.999692119,0.999765634,0.999728821,0.999728874,0.999802434,0.999705186,0.999710316,0.999707712,0.999695831,187.2311811,1,0.0001,64,MLP
3,0.999921948,0.999894213,0.999878623,0.999886416,0.999879752,0.999868288,0.999779994,0.999841839,0.999810843,0.999798372,0.999920974,0.99991512,0.999873277,0.999894185,0.99987833,197.8564558,1,0.0001,64,MLP
4,0.999902435,0.999862456,0.999861578,0.999862016,0.999849846,0.999956096,0.99992621,0.999945852,0.999936023,0.999932159,0.99988146,0.999819679,0.999837039,0.999828352,0.999817494,179.6907525,1,0.0001,64,MLP
5,0.999595104,0.999395124,0.999432773,0.999413812,0.999376348,0.999429249,0.999113086,0.999348673,0.999230394,0.999125804,0.999762921,0.999679437,0.999651457,0.999665273,0.999635047,182.9589903,1,0.0001,64,MLP
6,0.999868287,0.999795229,0.99981686,0.999806042,0.999797214,0.999824384,0.999701107,0.999798227,0.999749655,0.999729621,0.99988146,0.999819679,0.999837039,0.999828352,0.999817494,191.0908754,1,0.0001,64,MLP
7,0.999804869,0.99968986,0.999745776,0.999717763,0.999699523,0.999912192,0.999840227,0.99992525,0.999882722,0.999865102,0.999802434,0.999670879,0.999757376,0.99971396,0.999695883,181.1514926,1,0.0001,64,MLP
8,0.99991707,0.999914553,0.999862437,0.999888488,0.999872396,0.999912192,0.999958274,0.999828591,0.999893401,0.999864049,0.999841947,0.999877155,0.99971688,0.999796952,0.999756664,187.9821036,1,0.0001,64,MLP
9,0.999912192,0.999871377,0.999876953,0.999874151,0.999864828,1,1,1,1,1,0.999920974,0.999868248,0.99990295,0.999885572,0.999878338,155.6055503,1,0.0001,64,MLP
10,0.999931705,0.999900041,0.999906567,0.999903294,0.999894848,0.999912188,0.999904136,0.999860809,0.999882456,0.999864873,1,1,1,1,1,200.7205503,1,0.0001,64,MLP
1,0.999848774,0.999777188,0.99977005,0.999773605,0.999767177,0.999912192,0.999860642,0.999839676,0.999850151,0.999864773,0.999802434,0.999769549,0.999675544,0.999722514,0.999695821,173.5836143,1,0.0001,64,Novel
2,0.999804869,0.999758838,0.999683515,0.999721149,0.999699664,0.99978048,0.999687446,0.999625024,0.999656067,0.999661099,0.999604868,0.999415307,0.999373573,0.999394413,0.999391631,158.0504296,1,0.0001,64,Novel
3,0.999819504,0.999758647,0.999683379,0.999720983,0.999721932,0.999736576,0.999684078,0.999559601,0.999621545,0.999596784,0.999683894,0.999624222,0.999435851,0.999529827,0.999513361,207.1890264,1,0.0001,64,Novel
4,0.999912191,0.999864102,0.999855875,0.999859984,0.999864863,0.999824384,0.999705102,0.999649123,0.999676902,0.999728667,0.999841947,0.999800711,0.999699494,0.99975004,0.999756662,150.7852714,1,0.0001,64,Novel
5,0.999843896,0.999801738,0.999749931,0.999775828,0.999759521,0.999912192,0.99984247,0.999875542,0.999858995,0.999865468,0.999841947,0.999847593,0.999729168,0.999788355,0.999756653,196.9014583,1,0.0001,64,Novel
6,0.999795113,0.999719245,0.999653712,0.999686458,0.99968455,0.999692672,0.999733276,0.999478221,0.99960566,0.999526797,0.999762921,0.999686354,0.999572771,0.999629444,0.999634997,172.5455954,0.999956071,0.0001,64,Novel
7,0.999770722,0.999677046,0.999650721,0.999663847,0.999646921,0.999824384,0.99974632,0.99973304,0.999739663,0.999730188,0.999723408,0.999714011,0.999524246,0.999619054,0.999574147,190.2378232,1,0.0001,64,Novel
8,0.999653643,0.999636959,0.999384463,0.999510463,0.999467114,0.999429249,0.999353094,0.999002146,0.999176788,0.999116478,0.999644381,0.999651849,0.999357652,0.999504544,0.999452498,196.426712,1,0.0001,64,Novel
9,0.999609741,0.999522921,0.99931376,0.999418038,0.999399294,0.999648753,0.999514849,0.999408176,0.999461221,0.999458723,0.999723408,0.999660787,0.999526336,0.999593284,0.999574238,183.6532841,1,0.0001,64,Novel
10,0.999726819,0.999700493,0.999508208,0.99960425,0.999579388,0.999736565,0.999690397,0.999507072,0.999598649,0.999594612,0.999762921,0.999679127,0.99957996,0.999629452,0.999635001,185.596674,1,0.0001,64,Novel
